"id","item","response","response_id","object","respondent_id","temperature"
"445","chair","could be used to hold makeup brushes on a dressing table",2022040445,"tin can","cmpl-4zrcVORSuELIlbtqYbPvYTtqlY04J",0.73
"446","chair","hold pens and markers in an art studio",2022040446,"tin can","cmpl-4zrcVORSuELIlbtqYbPvYTtqlY04J",0.73
"447","chair","could be used as a cookie jar",2022040447,"tin can","cmpl-4zrcVORSuELIlbtqYbPvYTtqlY04J",0.73
"448","chair","could be used as a planter for small plants or herbs",2022040448,"tin can","cmpl-4zrcYjzKqIIyHAfl5D4gYpEMjoKxu",0.73
"449","chair","It could also be used as a candle holder; simply place a votive candle inside and enjoy the flickering light",2022040449,"tin can","cmpl-4zrcYjzKqIIyHAfl5D4gYpEMjoKxu",0.73
"450","chair","For those who love baking a tin can be turned into a mini-loaf pan perfect for individual servings",2022040450,"tin can","cmpl-4zrcYjzKqIIyHAfl5D4gYpEMjoKxu",0.73
"451","chair","Have trouble opening jars?",2022040451,"tin can","cmpl-4zrcYjzKqIIyHAfl5D4gYpEMjoKxu",0.73
"452","chair","be used as a makeshift candle",2022040452,"tin can","cmpl-4zrcbWi4mPn1Lgww0fOj0x3K3J11l",0.73
"453","chair","be used to store small items like paper clips or jewelry",2022040453,"tin can","cmpl-4zrcbWi4mPn1Lgww0fOj0x3K3J11l",0.73
"454","chair","be used as a vase for flowers",2022040454,"tin can","cmpl-4zrcbWi4mPn1Lgww0fOj0x3K3J11l",0.73
"455","chair","be used as a pen holder",2022040455,"tin can","cmpl-4zrcbWi4mPn1Lgww0fOj0x3K3J11l",0.73
"456","chair","be used as a coin bank",2022040456,"tin can","cmpl-4zrcbWi4mPn1Lgww0fOj0x3K3J11l",0.73
"457","chair","be turned into a wind chime",2022040457,"tin can","cmpl-4zrcbWi4mPn1Lgww0fOj0x3K3J11l",0.73
"458","chair","small planter for herbs or succulents",2022040458,"tin can","cmpl-4zrche9QeGMpmfsGYV3xuiIbbFgVW",0.74
"459","chair","Use a tin can to create a DIY candle holder or tea light holder",2022040459,"tin can","cmpl-4zrche9QeGMpmfsGYV3xuiIbbFgVW",0.74
"460","chair","Make a mini piñata out of a tin can – perfect for parties or decoration!",2022040460,"tin can","cmpl-4zrche9QeGMpmfsGYV3xuiIbbFgVW",0.74
"461","chair","Decorate a tin can and use it as cute storage for pens pencils",2022040461,"tin can","cmpl-4zrche9QeGMpmfsGYV3xuiIbbFgVW",0.74
"462","chair","Create a fun wind chime by painting and decorating tin cans of different sizes then punching holes in the top and bottom of each can. Suspend them from string or wire at different lengths to create unique tones",2022040462,"tin can","cmpl-4zrckGN0dM4lds8vCNfKvayt3Ir4z",0.74
"463","chair","Make a mini piñata by filling a small tin can with candy then covering the opening with paper and securing it with tape or glue",2022040463,"tin can","cmpl-4zrckGN0dM4lds8vCNfKvayt3Ir4z",0.74
"464","chair","Make a wind chime out of a tin can and some string",2022040464,"tin can","cmpl-4zrcoCBzGvxqYvlwl4T1Z9oAXzjjz",0.74
"465","chair","plant holder by painting it and adding drainage holes",2022040465,"tin can","cmpl-4zrcoCBzGvxqYvlwl4T1Z9oAXzjjz",0.74
"466","chair","Use a tin can as a pencil holder on your desk",2022040466,"tin can","cmpl-4zrcoCBzGvxqYvlwl4T1Z9oAXzjjz",0.74
"467","chair","Make a mini trash can out of a tin can by decorating it and adding a lid",2022040467,"tin can","cmpl-4zrcoCBzGvxqYvlwl4T1Z9oAXzjjz",0.74
"468","chair","Create art by",2022040468,"tin can","cmpl-4zrcoCBzGvxqYvlwl4T1Z9oAXzjjz",0.74
"469","chair","could be used as a vase for flowers",2022040469,"tin can","cmpl-4zrctu5fEjcEnja4LuWNvzRUHWU31",0.75
"470","chair","a container for paintbrushes",2022040470,"tin can","cmpl-4zrctu5fEjcEnja4LuWNvzRUHWU31",0.75
"471","chair","could be used to hold pencils or pens on a desk",2022040471,"tin can","cmpl-4zrctu5fEjcEnja4LuWNvzRUHWU31",0.75
"472","chair","a planter for small plants or herbs",2022040472,"tin can","cmpl-4zrctu5fEjcEnja4LuWNvzRUHWU31",0.75
"473","chair","could be used to store coins",2022040473,"tin can","cmpl-4zrctu5fEjcEnja4LuWNvzRUHWU31",0.75
"474","chair","could be used as a vase",2022040474,"tin can","cmpl-4zrcxpMw6Qkz2QWcvYNNxrTQAiJ5G",0.75
"475","chair","could be used as a container for pens and pencils",2022040475,"tin can","cmpl-4zrcxpMw6Qkz2QWcvYNNxrTQAiJ5G",0.75
"476","chair","could be used as a coin bank",2022040476,"tin can","cmpl-4zrcxpMw6Qkz2QWcvYNNxrTQAiJ5G",0.75
"477","chair","could be used to hold keys",2022040477,"tin can","cmpl-4zrcxpMw6Qkz2QWcvYNNxrTQAiJ5G",0.75
"478","chair","could be used as a paperweight",2022040478,"tin can","cmpl-4zrcxpMw6Qkz2QWcvYNNxrTQAiJ5G",0.75
"479","chair","tin can",2022040479,"tin can","cmpl-4zrcxpMw6Qkz2QWcvYNNxrTQAiJ5G",0.75
"480","chair","Make a wind chime out of a tin can and some string",2022040480,"tin can","cmpl-4zrd1faKHBOm8Cxvlj8fYVq0YYNN0",0.75
"481","chair","Use a tin can as a plant pot",2022040481,"tin can","cmpl-4zrd1faKHBOm8Cxvlj8fYVq0YYNN0",0.75
"482","chair","pencil holder",2022040482,"tin can","cmpl-4zrd1faKHBOm8Cxvlj8fYVq0YYNN0",0.75
"483","chair","Upcycle a tin can into a vase or candle holder",2022040483,"tin can","cmpl-4zrd1faKHBOm8Cxvlj8fYVq0YYNN0",0.75
"484","chair","Make your own mini trash can out of an old tin can",2022040484,"tin can","cmpl-4zrd1faKHBOm8Cxvlj8fYVq0YYNN0",0.75
"485","chair","Create illuminated lantern",2022040485,"tin can","cmpl-4zrd1faKHBOm8Cxvlj8fYVq0YYNN0",0.75
"486","chair","can opener",2022040486,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"487","chair","colander",2022040487,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"488","chair","candle holder",2022040488,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"489","chair","vase",2022040489,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"490","chair","pen holder",2022040490,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"491","chair","An ashtray",2022040491,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"492","chair","bird feeder",2022040492,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"493","chair","wind chime",2022040493,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"494","chair","planter",2022040494,"tin can","cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
"495","chair","planter for small plants or herbs",2022040495,"tin can","cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
"496","chair","Cut the top off of a tin can and use it as a pencil holder on your desk",2022040496,"tin can","cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
"497","chair","Use a tin can as a vase for fresh flowers",2022040497,"tin can","cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
"498","chair","Make a wind chime out of old tin cans and some string or wire",2022040498,"tin can","cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
"499","chair","Turn",2022040499,"tin can","cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
"500","chair","vase",2022040500,"tin can","cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
"501","chair","make a wind chime",2022040501,"tin can","cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
"502","chair","planter",2022040502,"tin can","cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
"503","chair","bird feeder",2022040503,"tin can","cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
"504","chair","hold pencils or pens on a desk",2022040504,"tin can","cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
"505","chair","door stop",2022050001,"book","cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
"506","chair","start a fire in an emergency situation",2022050002,"book","cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
"507","chair","paperweight",2022050003,"book","cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
"508","chair","prop up a table or chair leg that is wobbling",2022050004,"book","cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
"509","chair","coaster for drinks to protect",2022050005,"book","cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
"510","chair","doorstop",2022050006,"book","cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
"511","chair","prop up a wobbly table",2022050007,"book","cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
"512","chair","paperweight",2022050008,"book","cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
"513","chair","make a papier-mâché mask",2022050009,"book","cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
"514","chair","cut up and made into a collage",2022050010,"book","cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
"515","chair","door stop",2022050011,"book","cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
"516","chair","hold up a table leg",2022050012,"book","cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
"517","chair","coaster for your beverage",2022050013,"book","cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
"518","chair","fan yourself on a hot day",2022050014,"book","cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
"519","chair","weight to keep paper from flying away in the wind",2022050015,"book","cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
"520","chair","Bookend",2022050016,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"521","chair","Doorstop",2022050017,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"522","chair","Paperweight",2022050018,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"523","chair","Decoration",2022050019,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"524","chair","Cat bed/house",2022050020,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"525","chair","Dog house/kennel",2022050021,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"526","chair","Bird house",2022050022,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"527","chair","Planter",2022050023,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"528","chair","Halloween decoration",2022050024,"book","cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
"529","chair","doorstop",2022050025,"book","cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
"530","chair","prop up a wobbly table",2022050026,"book","cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
"531","chair","paperweight",2022050027,"book","cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
"532","chair","make a papier-mâché sculpture",2022050028,"book","cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
"533","chair","used as fuel for a bonfire",2022050029,"book","cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
"534","chair","paperweight",2022050030,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"535","chair","prop up a table leg",2022050031,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"536","chair","use as a doorstop",2022050032,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"537","chair","birdhouse",2022050033,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"538","chair","carve into a sculpture",2022050034,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"539","chair","As part of a piñata",2022050035,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"540","chair","As fuel for a fire",2022050036,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"541","chair","line the bottom of a birdcage",2022050037,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"542","chair","co",2022050038,"book","cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
"543","chair","doorstop",2022050039,"book","cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
"544","chair","keep a table level",2022050040,"book","cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
"545","chair","help with balance when doing Yoga or Pilates",2022050041,"book","cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
"546","chair","stacked and used as a makeshift stool or end table",2022050042,"book","cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
"547","chair","If you're ever feeling losta book can act as a",2022050043,"book","cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
"548","chair","door stop",2022050044,"book","cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
"549","chair","paperweight",2022050045,"book","cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
"550","chair","prop up a wobbly table or chair",2022050046,"book","cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
"551","chair","make a makeshift stool or step stool",2022050047,"book","cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
"552","chair","can",2022050048,"book","cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
"553","chair","doorstop",2022050049,"book","cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
"554","chair","prop up a wobbly table",2022050050,"book","cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
"555","chair","keep your computer screen from getting scratched",2022050051,"book","cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
"556","chair","makes a great paperweight",2022050052,"book","cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
"557","chair","fan yourself on a hot day",2022050053,"book","cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
"558","chair","If you",2022050054,"book","cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
"559","chair","can make a great doorstop",2022050055,"book","cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
"560","chair","If you're craftyyou can turn an old book into a unique journal.",2022050056,"book","cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
"561","chair","Don't have a coaster? No problem! Use a book instead",2022050057,"book","cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
"562","chair","can also be used as a paperweight to keep your papers from blowing away",2022050058,"book","cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
"563","chair","Tired of traditional placecards",2022050059,"book","cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
"564","chair","doorstop",2022050060,"book","cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
"565","chair","prop up a wobbly table",2022050061,"book","cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
"566","chair","kill a spider",2022050062,"book","cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
"567","chair","paperweight",2022050063,"book","cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
"568","chair","start a fire in an emergency situation",2022050064,"book","cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
"569","chair","can",2022050065,"book","cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
"570","chair","Make a book into a lampshade",2022050066,"book","cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
"571","chair","Use old books as wall decor in your home",2022050067,"book","cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
"572","chair","jewelry box",2022050068,"book","cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
"573","chair","Make a purse out of an old book",2022050069,"book","cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
"574","chair","Create a memory box by decoupaging an old book with photos and mementos",2022050070,"book","cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
"575","chair","Cover the top of a coffee table",2022050071,"book","cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
"576","chair","Using a book as a doorstop",2022050072,"book","cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
"577","chair","Tearing out pages of a book to use as confetti",2022050073,"book","cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
"578","chair","Making a paper airplanes out of the pages of a book",2022050074,"book","cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
"579","chair","Creating a sculpture by stacking books in an interesting way",2022050075,"book","cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
"580","chair","Building a fort by surrounding yourself with stacked books",2022050076,"book","cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
"581","chair","Drawing on the pages of a book",2022050077,"book","cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
"582","chair","doorstop",2022050078,"book","cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
"583","chair","prop up a table or other surface",2022050079,"book","cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
"584","chair","paperweight",2022050080,"book","cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
"585","chair","stacked and arranged to create interesting sculptures or shapes",2022050081,"book","cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
"586","chair","cut open and its pages used as wrapping paper or for other crafts",2022050082,"book","cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
"587","chair","doorstop",2022050083,"book","cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
"588","chair","level a table or shelf",2022050084,"book","cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
"589","chair","paperweight",2022050085,"book","cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
"590","chair","prop up a window or door",2022050086,"book","cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
"591","chair","make artsuch as by decoupaging it onto another surface",2022050087,"book","cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
"592","chair","Turn it into a piece of art by painting or drawing on the cover",2022050088,"book","cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
"593","chair","Use it as a doorstop",2022050089,"book","cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
"594","chair","Decorate with it by wrapping it in pretty paper and ribbon",2022050090,"book","cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
"595","chair","Cut out images from the pages to make a collage",2022050091,"book","cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
"596","chair","Make a mobile out of old books by hanging them from the ceiling with string or wire",2022050092,"book","cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
"597","chair","Make a lamp shade out of an old book",2022050093,"book","cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
"598","chair","Cut out the pages of an old book and use them as coasters",2022050094,"book","cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
"599","chair","Use an old book as a door stop",2022050095,"book","cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
"600","chair","Stack a few books together to use as a makeshift stool or table",2022050096,"book","cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
"601","chair","Tear out the pages of an old book and use them as wall art or",2022050097,"book","cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
"602","chair","door stop",2022050098,"book","cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
"603","chair","start a fire",2022050099,"book","cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
"604","chair","make paper airplanes",2022050100,"book","cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
"605","chair","coaster for your beverage",2022050101,"book","cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
"606","chair","given as a gifteven if you haven't read it yet!",2022050102,"book","cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
"607","chair","A",2022050103,"book","cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
"608","chair","back scratcher",2022050104,"fork","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
"609","chair","remove lint from clothing",2022050105,"fork","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
"610","chair","toothpick",2022050106,"fork","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
"611","chair","apply makeupsuch as mascara or lipstick.",2022050107,"fork","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
"612","chair","style hairsuch as in braids or upd",2022050108,"fork","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
"613","chair","Use a fork to eat cake without getting your hands dirty",2022050109,"fork","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
"614","chair","Stick a fork in an electrical outlet to see if it's still working",2022050110,"fork","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
"615","chair","Use a fork to test the doneness of meat",2022050111,"fork","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
"616","chair","Hold a fork like a microphone and give impromptu speeches",2022050112,"fork","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
"617","chair","Juggle forks with friends for entertainment",2022050113,"fork","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
"618","chair","Make music with",2022050114,"fork","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
"619","chair","Fork as a bookmark",2022050115,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"620","chair","Use fork to apply makeup",2022050116,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"621","chair","Paint with a fork",2022050117,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"622","chair","Draw with a fork",2022050118,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"623","chair","Eat an entire meal with a fork",2022050119,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"624","chair","Cook with a fork",2022050120,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"625","chair","Clean with a fork",2022050121,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"626","chair","Decorate with a fork",2022050122,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"627","chair","Play music with a fork",2022050123,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"628","chair","Use as a utensil",2022050124,"fork","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
"629","chair","Use a fork to eat soup without making a mess",2022050125,"fork","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
"630","chair","Stick a fork in your hair to hold it back while you cook",2022050126,"fork","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
"631","chair","Use a fork to play the drums",2022050127,"fork","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
"632","chair","Use a fork to open a bottle of beer",2022050128,"fork","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
"633","chair","Use a fork as a bookmark in your favorite book",2022050129,"fork","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
"634","chair","Stick a few forks in the ground",2022050130,"fork","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
"635","chair","Pick up leaves with a fork",2022050131,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"636","chair","Make a mini garden rake",2022050132,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"637","chair","Scrape the bottom of your shoes with a fork",2022050133,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"638","chair","Get lint out of your clothes with a fork",2022050134,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"639","chair","Curl your hair with a fork (tines facing in)",2022050135,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"640","chair","Use as chopsticks!",2022050136,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"641","chair","Eat spaghetti like Lady",2022050137,"fork","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
"642","chair","Use a fork to eat your cereal instead of a spoon",2022050138,"fork","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
"643","chair","Stick a fork in an electrical outlet to see if it's still working",2022050139,"fork","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
"644","chair","Use a fork as a comb for your hair",2022050140,"fork","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
"645","chair","Use a fork to play the piano",2022050141,"fork","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
"646","chair","Stick forks into the ground to make garden markers",2022050142,"fork","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
"647","chair","Make wind chimes out of",2022050143,"fork","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
"648","chair","Use a fork to eat soup without making a mess",2022050144,"fork","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
"649","chair","Use a fork to stir your coffee or tea",2022050145,"fork","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
"650","chair","Use a fork to eat yogurt without getting your hands messy",2022050146,"fork","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
"651","chair","Use a fork to get the last bit of ketchup out of the bottle",2022050147,"fork","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
"652","chair","Use a fork to eat ice cream without dripping it all over yourself",2022050148,"fork","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
"653","chair","eat foodof course!",2022050149,"fork","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
"654","chair","play the forks - a musical instrument made by rubbing two metal forks together",2022050150,"fork","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
"655","chair","hold back your hair while you're washing your face",2022050151,"fork","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
"656","chair","dig in the dirt - great for small planting jobs",2022050152,"fork","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
"657","chair","miniature sundae - perfect for when you're craving something sweet but don't want to",2022050153,"fork","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
"658","chair","bookmark",2022050154,"fork","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
"659","chair","hold down a stack of papers",2022050155,"fork","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
"660","chair","scrape dirt off your shoes",2022050156,"fork","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
"661","chair","pick up small objects like coins or beads",2022050157,"fork","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
"662","chair","hairpin or bobby pin",2022050158,"fork","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
